VariableName,VarLabel,Notes,Code,Value,in2009,in2011,in2013,in2015,in2017,StartYear,EndYear
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,33140,"Michigan City-La Porte, IN",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,33260,"Midland, TX~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,33340,"Milwaukee-Waukesha-West Allis, WI",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,33460,"Minneapolis-St. Paul-Bloomington, MN-WI~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,33660,"Mobile, AL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,33700,"Modesto, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,33740,"Monroe, LA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,33780,"Monroe, MI",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,33860,"Montgomery, AL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,34060,"Morgantown, WV",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,34580,"Mount Vernon-Anacortes, WA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,34740,"Muskegon, MI",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,34900,"Napa, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,34940,"Naples-Immokalee-Marco Island, FL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,34980,"Nashville-Davidson-Murfreesboro-Franklin, TN~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,35300,"New Haven-Milford, CT~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,35380,"New Orleans-Metairie, LA~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,35620,"New York-Newark-Jersey City, NY-NJ-PA~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,35660,"Niles-Benton Harbor, MI",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,35840,"North Port-Sarasota-Bradenton, FL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,35980,"Norwich-New London, CT~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,36100,"Ocala, FL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,36140,"Ocean City, NJ",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,36220,"Odessa, TX",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,36260,"Ogden-Clearfield, UT~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,36420,"Oklahoma City, OK",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,36500,"Olympia-Tumwater, WA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,36540,"Omaha-Council Bluffs, NE-IA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,36740,"Orlando-Kissimmee-Sanford, FL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,36780,"Oshkosh-Neenah, WI",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,37100,"Oxnard-Thousand Oaks-Ventura, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,37340,"Palm Bay-Melbourne-Titusville, FL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,37460,"Panama City, FL~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,37860,"Pensacola-Ferry Pass-Brent, FL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,37900,"Peoria, IL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,38060,"Phoenix-Mesa-Scottsdale, AZ",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,38220,"Pine Bluff, AR",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,38300,"Pittsburgh, PA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,38860,"Portland-South Portland, ME~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,38900,"Portland-Vancouver-Hillsboro, OR-WA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,38940,"Port St. Lucie, FL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,39140,"Prescott, AZ",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,39300,"Providence-Warwick, RI-MA~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,39340,"Provo-Orem, UT",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,39380,"Pueblo, CO",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,39460,"Punta Gorda, FL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,39540,"Racine, WI",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,39580,"Raleigh, NC",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,39740,"Reading, PA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,39820,"Redding, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,39900,"Reno, NV",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,40060,"Richmond, VA~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,40140,"Riverside-San Bernardino-Ontario, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,40220,"Roanoke, VA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,40380,"Rochester, NY~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,40420,"Rockford, IL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,40900,"Sacramento-Roseville-Arden-Arcade, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,40980,"Saginaw, MI",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,41060,"St. Cloud, MN",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,41100,"St. George, UT",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,41180,"St. Louis, MO-IL~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,41420,"Salem, OR",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,41500,"Salinas, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,41540,"Salisbury, MD-DE~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,41620,"Salt Lake City, UT~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,41700,"San Antonio-New Braunfels, TX",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,41740,"San Diego-Carlsbad, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,41860,"San Francisco-Oakland-Hayward, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,41940,"San Jose-Sunnyvale-Santa Clara, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,42100,"Santa Cruz-Watsonville, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,42140,"Santa Fe, NM",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,42200,"Santa Maria-Santa Barbara, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,42220,"Santa Rosa, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,42340,"Savannah, GA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,42540,"Scranton-Wilkes-Barre-Hazleton, PA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,42660,"Seattle-Tacoma-Bellevue, WA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,42680,"Sebastian-Vero Beach, FL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,43300,"Sherman-Denison, TX",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,43340,"Shreveport-Bossier City, LA~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,43420,"Sierra Vista-Douglas, AZ",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,43620,"Sioux Falls, SD",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,43780,"South Bend-Mishawaka, IN-MI",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,43900,"Spartanburg, SC~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,44060,"Spokane-Spokane Valley, WA~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,44100,"Springfield, IL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,44140,"Springfield, MA~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,44180,"Springfield, MO",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,44220,"Springfield, OH",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,44700,"Stockton-Lodi, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,45060,"Syracuse, NY",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,45220,"Tallahassee, FL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,45300,"Tampa-St. Petersburg-Clearwater, FL",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,45460,"Terre Haute, IN",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,45780,"Toledo, OH~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,45820,"Topeka, KS",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,45940,"Trenton, NJ",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,46060,"Tucson, AZ",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,46140,"Tulsa, OK",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,46220,"Tuscaloosa, AL~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,46340,"Tyler, TX",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,46520,"Urban Honolulu, HI",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,46540,"Utica-Rome, NY",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,46660,"Valdosta, GA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,46700,"Vallejo-Fairfield, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,47020,"Victoria, TX~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,47220,"Vineland-Bridgeton, NJ",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,47260,"Virginia Beach-Norfolk-Newport News, VA-NC~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,47300,"Visalia-Porterville, CA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,47380,"Waco, TX~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,47580,"Warner Robins, GA~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,47940,"Waterloo-Cedar Falls, IA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,48060,"Watertown-Fort Drum, NY",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,48140,"Wausau, WI",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,48620,"Wichita, KS~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,48660,"Wichita Falls, TX",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,48700,"Williamsport, PA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,49020,"Winchester, VA-WV",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,49180,"Winston-Salem, NC~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,49340,"Worcester, MA-CT~",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,49420,"Yakima, WA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,49620,"York-Hanover, PA",y,y,y,y,y,2009,
msa13,MSA,~ indicates areas with geographic boundary changes between the 2013 and 2015 surveys.,49660,"Youngstown-Warren-Boardman, OH-PA",y,y,y,y,y,2009,
